,Open,High,Low,Close,Volume
2015-08-03 14:03:54,1186300,1186351,1186300,1186300,3388
2015-08-03 14:03:55,1186250,1186300,1186250,1186300,300
2015-08-03 14:03:56,1186300,1186400,1186300,1186325,635
2015-08-03 14:03:57,1186350,1186350,1186350,1186350,10
2015-08-03 14:03:58,1186338,1186400,1186300,1186367,5439
2015-08-03 14:03:59,1186300,1186400,1186300,1186352,325
2015-08-03 14:04:00,1186400,1186400,1186400,1186400,480
2015-08-03 14:04:01,1186338,1186399,1186300,1186399,613
2015-08-03 14:04:02,1186399,1186399,1186300,1186389,5228
2015-08-03 14:04:03,1186300,1186399,1186300,1186300,235
2015-08-03 14:04:04,1186400,1186400,1186399,1186399,2142
2015-08-03 14:04:05,1186500,1186500,1186300,1186300,5040
